,Unnamed: 0,id,City,Address,lat,lon,Zipcode,average_rate_per_night,bedrooms_count,city,date_of_listing,description,latitude,longitude,title,url
1336,1391,12452,Point Venture,"253, Venture Boulevard North, Point Venture, Travis County, Texas, 78645, USA",30.38185041,-97.98961714,78645,$229 ,3,Point Venture,11/1/2015,"If you want to be right on the lake with direct access for swimming, kayaking, tubing, fishing, &amp; boating, then we think you will enjoy our place! The beautiful panoramic views from the two story windows will really make you feel like you are on vacation! It is an end unit with a private park next door and a large level grassy area all around, easy for taking walks and going back and forth from the townhouse to the lake. The townhouse is spacious and good for couples, &amp; families (with kids)!",30.38185041,-97.98961714,LAKE TRAVIS WATERFRONT TOWNHOUSE W/BEAUTIFUL VIEWS,https://www.airbnb.com/rooms/9236600?location=Bee%20Cave%2C%20TX
1337,1392,12453,College Station,"Bonnie Lane, Brazos County, Texas, 77845, USA",30.63942523,-96.22755117,77845,$145 ,1,College Station,8/1/2015,"Enjoy the country close to town. A private guest house with a great room, pool table,pool with slide,covered patio,large flat screen TV inside.Big granite island, couches and pull out double futon bed in main area,enclosed bedroom with four bunk beds.Large bathroom with granite counter for two, shower and tub.Sleeps 5 to 6 people.Next to the covered Patio is a Bar-B-Q Pit and a large gas griddle for guests to use or sit around the NEW LARGE FIRE PIT with friends and enjoy.FREE WI-FI",30.63942523,-96.22755117,A&M Guest House w/Pool & Large Fire Pit,https://www.airbnb.com/rooms/7728355?location=Brazos%20River%2C%20TX
1338,1393,12454,Burnet,"1986, Austin Drive, Burnet County, Texas, 78611, USA",30.68140865,-98.40073743,78611,$500 ,3,Burnet,11/1/2015,"This property is right on the water &amp; very spacious. The main home has 2 bedrooms &amp; 2 baths, with a 'bunk bed closet', crib &amp; a queen size blow up mattress. A fourth bedroom is located in the charming cabin. Great boat dock with underwater lights!",30.68140865,-98.40073743,Beautiful Waterfront Home & Cabin!,https://www.airbnb.com/rooms/11672710?location=Bertram%2C%20TX
1339,1394,12455,Volente,"8002, Bernard Street, Volente, Travis County, Texas, 78641, USA",30.44886813,-97.92086381,78641,$275 ,1,Volente,6/1/2017,Beautifully remodeled home located across the street from Aquaholics Watercraft Rental and walking distance to VIP Marina.,30.44886813,-97.92086381,The Cottage House,https://www.airbnb.com/rooms/19197093?location=Bertram%2C%20TX
1340,1395,12456,Austin,"18200, Hamilton Pool Road, Bee Cave, Travis County, Texas, 78620, USA",30.2909809,-98.05355281,78620,$187 ,2,Austin,10/1/2015,"2B/2b Guest house between Dripping Springs and Bee Caves on 20 acre horse farm with cows and chickens. Close to Hamilton Pool, Pedernales Falls, wineries and restaurants Thirty minutes to downtown Austin. Please note that the nightly fee now incudes a 6% required state tax.",30.2909809,-98.05355281,Red Fence Farm Guest House,https://www.airbnb.com/rooms/9194049?location=Bee%20Cave%2C%20TX
1341,1396,12457,Houston,"5592, South Rice Avenue, Houston, Harris County, Texas, 77081, USA",29.721978200000002,-95.46920877,77081,$75 ,1,Houston,4/1/2017,"Comfy, Peaceful neighborhood it's pretty quiet and very safe and close to major Restaurants , top brand stores and grocery stores.\nReadily Furnished apt. Microwave, Oversized Closets, Washer &amp; Dryer in Unit,Computer Nooks, Tile Back Splash, Refrigerator, Crown Molding, Bookshelves, Wooden floor.",29.721978200000002,-95.46920877,FURNISHED LUXURY APT by GALLERIA AREA,https://www.airbnb.com/rooms/18162663?location=Bellaire%2C%20TX
1342,1397,12458,Houston,"Reside Apartment Rental, 7755, Braewood Park Drive, Houston, Harris County, Texas, 77030, USA",29.69532891,-95.41256932,77030,$79 ,2,Houston,4/1/2017,"Vacation new apartment has 30 listings, to provide you with 1B1B room, 2B1B room, 2B2B room, complete daily necessities, welcome to stay in the new apartment vacation\n期待您入住体验!我们贴心为您服务\n我们热情的工作服务人员",29.69532891,-95.41256932,VACATION new apartment *度假新公寓*,https://www.airbnb.com/rooms/18794255?location=Bellaire%2C%20TX
1343,1398,12459,Bryan,"1644, Enloe Court, Bryan, Brazos County, Texas, 77802, USA",30.67628793,-96.34443925,77802,$175 ,2,Bryan,6/1/2012,"My place is good for couples, families, business travelers, and furry friends (pets). Please contact me if you are a veteran, I will offer you a special rate.",30.67628793,-96.34443925,2/2 Duplex 10 min from TAMU,https://www.airbnb.com/rooms/14254755?location=Bryan%2C%20TX
1344,1399,12460,South Padre Island,"2408, Gulf Boulevard, South Padre Island, Cameron County, Texas, 78597, USA",26.10226733,-97.1645162,78597,$215 ,2,South Padre Island,5/1/2016,"Remodeled ground floor condo only 1/2 minute across the street &amp; you are on the beach. Spacious 2 bedrooms, 2 baths with large patio and gulf dunes view. King Master, 2nd bedroom has Bunk Beds with twin on top and double on bottom, washer &amp; dryer.",26.10226733,-97.1645162,Beachview Condominium South Padre,https://www.airbnb.com/rooms/12913911?location=Brownsville%2C%20TX
1345,1400,12461,Fort Worth,"3209, West Biddison Street, Fort Worth, Tarrant County, Texas, 76109, USA",32.69885762,-97.36338168,76109,$118 ,2,Fort Worth,5/1/2016,"Located in a popular TCU neighborhood, we're offering 2 bedrooms, 1 bath along with the remainder of our home's space for guest usage. \n\nWe are within walking distance to the TCU campus, sports venues, and local restaurants. The Fort Worth Zoo, Cultural District, and Downtown are all just a short drive away. The PERFECT location when visiting the Fort Worth area. \n\nWhether it's business, or pleasure, you'll feel at home at our home, always.\n\nThanks,\nRick &amp; Linda",32.69885762,-97.36338168,Shabby Chic Comfort Close to TCU & Cultural Area!,https://www.airbnb.com/rooms/13205414?location=Burleson%2C%20TX
1346,1401,12462,Houston,"3267, Gramercy Street, Houston, Harris County, Texas, 77025, USA",29.70382862,-95.42771181,77025,$54 ,1,Houston,11/1/2016,"My place is perfect for people interviewing or rotating at the Texas Medical Center or those looking to be close to NRG stadium. Close to great wining and dining at Rice Village. My place is good for couples, solo adventurers, and business travelers.",29.70382862,-95.42771181,Private bedroom near Texas Medical Center & NRG,https://www.airbnb.com/rooms/15886351?location=Bellaire%2C%20TX
1347,1402,12463,Fort Worth,"3020, Ryan Avenue, Fort Worth, Tarrant County, Texas, 76110, USA",32.70701511,-97.34283264,76110,$165 ,2,Fort Worth,5/1/2013,"Linda's Place is a HOME, not just a place to disembark. Spacious, light filled, remodeled, completely stocked kitchen, wonderful deck with table, chairs and umbrella for that morning coffee or evening cocktail. Comfy beds, fresh ironed linens, and a goody basket all for you. Wifi, tv's, and work space should you need it. A place to rest or entertain. It has a new paint job in &amp; out, a bit lighter. So come visit the neighborhood and experience Fort Worth. A Welcome awaits you.",32.70701511,-97.34283264,"Linda's Place, Home away from Home!",https://www.airbnb.com/rooms/1313219?location=Benbrook%2C%20TX
1348,1403,12464,Horseshoe Bay,"WorldMark Marble Falls, Rocky Road, Marble Falls, Burnet County, Texas, 76654, USA",30.55089633,-98.28666295,76654,$245 ,3,Horseshoe Bay,2/1/2016,"*Dynamic Inventory* - INQUIRE FIRST-\n\n*There maybe a cleaning fee of $100 if the booking request is for 5 days or less.*\n\nThree Bedroom: King in master, two full beds in second bedroom, king in third bedroom, sleeper sofa in living area. Maximum occupancy is 10.\n\nHigh season rates are higher than whats listed on the calendar;\nWeekends : $360/night\nWeekday : $300/night\n\nThe current rate on the calendar will be valid if the booking request is within 5 days of arrival.",30.55089633,-98.28666295,Marble Falls - 3BR#2,https://www.airbnb.com/rooms/18057266?location=Bertram%2C%20TX
1349,1404,12465,Kingsland,"River Oaks Drive, Kingsland, Llano County, Texas, 78639, USA",30.64065722,-98.45938183,78639,"$1,195 ",5,Kingsland,6/1/2015,"Vacation in luxury at this brand-new construction waterfront home. Endless family fun in the water, chef's gourmet kitchen, Sonos sound system are just some of this home features. Make this home your family's vacation destination.",30.64065722,-98.45938183,Smoothest Water on the Lake. Beautiful Views,https://www.airbnb.com/rooms/11917610?location=Burnet%2C%20TX
1350,1405,12466,Lago Vista,"3404, American Drive, Lago Vista, Travis County, Texas, 78645, USA",30.44035973,-98.02192695,78645,$135 ,1,Lago Vista,12/1/2015,"Beautiful, light-filled charming lakeside Villa featuring lake views from all rooms! Enjoy a full sized bedroom and bathroom with nice sized patio overlooking the lake and observation areas of 'The Island'. Featuring resort-like grounds and amenities just steps from your Villa door. Relax and take in the amazing Lake and Hill country views and nature from our retreat. You will feel a million miles away but be only 45 mins from downtown Austin!",30.44035973,-98.02192695,Casita Riviera-- Lake Travis at The Island,https://www.airbnb.com/rooms/16203834?location=Briarcliff%2C%20TX
1351,1406,12467,Houston,"1398, Wentworth Street, Houston, Harris County, Texas, 77004, USA",29.72952837,-95.38170943,77004,$75 ,1,Houston,8/1/2012,"Super convenient location. Close to Public transportation in the great Museum Park district. Check out the Houston Museum District to see how many great attractions around. Green yard for enjoyment.\n1-3 Downtown &amp; Convention Center, NRG &amp; BBVA Compass Stadiums, Toyota Center, Medical Center, Rice U, UH, Minute Maid Park.",29.72952837,-95.38170943,Guest Quarter in Museums Park Med,https://www.airbnb.com/rooms/5131472?location=Bellaire%2C%20TX
1352,1407,12468,Leander,"10802, Beach Road, Nameless, Travis County, Texas, 78641, USA",30.49153444,-97.91457751,78641,$192 ,1,Leander,12/1/2011,"My place is close to Lake Travis, parks . You’ll love my place because of access to the lake, the views, the location. My place is good for couples, solo adventurers, business travelers, and families (with kids).",30.49153444,-97.91457751,Lake Travis Guest House,https://www.airbnb.com/rooms/16742309?location=Bertram%2C%20TX
1353,1408,12469,Houston,"1540, Fairview Street, Houston, Harris County, Texas, 77006, USA",29.74727818,-95.39715381,77006,$78 ,1,Houston,3/1/2012,"Newly built and fully appointed guesthouse in the heart of the Montrose area in Houston. One bedroom with queen sized bed, fully functional and stocked kitchen, full bath, and sitting area. Recently upgraded, super fast wireless internet and cable TV. Complete privacy guaranteed. \n\nWalking distance to dozens of restaurants, bars, and night clubs. Safe and quiet neighborhood that is less than a half mile to a major grocery store, local pharmacy and several wonderful coffee shops. Just around the block are dozens of vintage clothing shops, resale and antique stores. Walking distance also to Menil Collection museum and Rothko Chapel. A longer walk (or short drive) to the impressive Houston Museum District, Rice University, and Hermann Park and Zoo. Less than one block walk for a bus that goes to Galleria for world-class shopping, indoor ice skating, or buses in the opposite direction for light rail that takes you downtown, to the medical center, or all the way to Reliant Stadium. \n\nIf you don't feel like walking or taking the bus, we are only one block from a \",29.74727818,-95.39715381,Private Guesthouse in Montrose,https://www.airbnb.com/rooms/376446?location=Brazos%20River%2C%20TX
1354,1409,12470,Austin,"2600, Via Fortuna, Horseshoe Bend, Austin, Travis County, Texas, TX 78745, USA",30.25415747,-97.8002688,78745,$59 ,1,Austin,1/1/2016,"Private Bedroom &amp; Bathroom in a chic apartment in a beautiful, quiet South Austin neighborhood with direct access to the Green Belt hiking trails. \n\nPark in our designated covered space. It's a quick drive to Downtown, Barton Springs, Rainey Street, South Congress, Zilker Park and many more uniquely Austin attractions. \n\nShared space includes 100 Mbps wifi, pool, gym, hot tub, kitchen, 4K TV, and laundry.\n\nLate arrivals are not a problem. Absolutely No Pets (sorry, we're allergic).",30.25415747,-97.8002688,Private BR/BA in Chic Apartment in South Austin,https://www.airbnb.com/rooms/18176083?location=Bee%20Cave%2C%20TX
1355,1410,12471,Austin,"E McKown Rd, Granada Estates, Travis County, Texas, 78737, USA",30.20988868,-97.89601822,78737,$135 ,1,Austin,9/1/2016,"Beautiful hill country retreat that is good for couples, solo adventurers, business travelers, and families (with kids). Sleeps 4 with a full kitchen as well as washer and dryer. Close to everything and conveniently located in southwest Austin.",30.20988868,-97.89601822,Country Living in Austin (close to everything),https://www.airbnb.com/rooms/15035937?location=Bee%20Cave%2C%20TX
1356,1411,12472,South Padre Island,"Schlitterbahn South Padre Island, Padre Boulevard, South Padre Island, Cameron County, Texas, 78597, USA",26.08167071,-97.15805209,78597,$360 ,2,South Padre Island,7/1/2016,"Top floor beachfront condo just steps from the ocean!! You’ll love my place because it will not feel like a rental, has the best location on the Island, breathtaking panoramic views, remodeled kitchen, grill, 2 pools ( 1 heated in the winter), 2 hot tubs, 2 tennis courts, fully equipped kitchen, comfortable beds, washer and dryer, dishwasher, 3 LCD TV's, upgraded premium Broadband internet and Wi-Fi throughout, gated parking lot and elevator. The views from the top floor are out of this world!",26.08167071,-97.15805209,Quiet Oceanfront Top Floor Sea Vista condo!!!,https://www.airbnb.com/rooms/13802681?location=Brownsville%2C%20TX
1357,1412,12473,Houston,"3198, Oakwood, Southern Oaks, Houston, Harris County, Texas, 77025, USA",29.69868642,-95.42482481,77025,$119 ,1,Houston,8/1/2013,"My place is close to the city center, parks, art and culture, public transportation, Rice university, NRG Stadium and MD Anderson medical center. My place is good for couples, solo adventurers, business travelers, and families (with kids).",29.69868642,-95.42482481,Luxury Rice University MB Anderson NRG Stadium 399,https://www.airbnb.com/rooms/16095283?location=Bellaire%2C%20TX
